,input,output
140,0.0,0.0
141,0.2237937563648097,0.2207404330075757
142,0.4650729352441463,0.29346187326618517
143,0.39088218725648693,0.5908941811190054
144,0.7492797169125399,0.20949325950604497
145,0.06622846169710206,0.415894514897168
146,0.12705032062465127,0.38961472559831845
147,0.7649405639276596,0.32229423638203847
148,0.5780000946870993,1.7064761618536481
149,1.0,271.8281828459045
150,0.0,0.0
151,0.11407804911755992,0.07626830237902728
152,0.17612867398704946,0.11124457348706557
153,0.1361632949454975,0.11910427358590762
154,0.09464416310344126,0.4134784424959566
155,0.7289177199879148,0.4443108696610636
156,0.838518583961541,0.618910389661562
157,0.5608426337633337,0.7466529637662337
158,0.7152492861186001,1.6044271967714852
159,1.0,271.8281828459045
160,0.0,0.0
161,0.41042314299259686,0.30984194430690615
162,0.6432759578428071,0.5364966970820967
163,0.6903224482605227,0.6323992991717002
164,0.6540869304192687,0.4444154817352694
165,0.23663264515151528,0.7942966305555622
166,0.9790473384347108,0.19181676794868363
167,0.19894046517397668,0.68652796666376
168,0.45447053744048305,1.4234761124768067
169,1.0,271.8281828459045
170,0.0,0.0
171,0.8430302840582097,0.07354864670699242
172,0.17068936264297974,0.7281453001868025
173,0.6410125134043213,0.4603528085813967
174,0.7825805444384891,0.36905605172155986
175,0.13522371998029759,0.8000295605696056
176,0.862019584443577,0.48748487005809493
177,0.8916855945640171,0.517147357309055
178,0.23273707272220656,1.7698486771718267
179,1.0,271.8281828459045
180,0.0,0.0
181,0.32099770957732643,0.38667528442552446
182,0.7969426380800438,0.5185670202880563
183,0.7438885280877124,0.8208366654343996
184,0.8772949827074308,0.43946068240076736
185,0.1731569666553212,0.4799504035575722
186,0.12714683215056866,0.5395814074394539
187,0.9579454226517111,0.1990371693591364
188,0.3313894491153777,1.802978591215674
189,1.0,271.8281828459045
190,0.0,0.0
191,0.9100465622616136,0.15438361801578682
192,0.33235930526056856,0.6950141936918004
193,0.5077340222109133,0.5972408703110407
194,0.8946867252801882,0.3208204976968381
195,0.17203110312426195,0.6558280005930637
196,0.461510283648794,0.16854416021606763
197,0.21699679173599806,0.526910361460152
198,0.6527723818191837,1.4325042757578175
199,1.0,271.8281828459045
200,0.0,0.0
201,0.8834059520979087,0.07036710893676335
202,0.16432628710252162,0.45432738218757973
203,0.05300100936617702,0.31672204082549116
204,0.5016820844671361,0.22357799687366423
205,0.43227911432265054,0.5035110010880355
206,0.5498809254517898,0.6113146650229183
207,0.8422897901513107,0.25167365926879354
208,0.013928335633470845,1.7451507749654738
209,1.0,271.8281828459045
210,0.0,0.0
211,0.0706650136955389,0.4263972119143679
212,0.8763864930577308,0.16864524649136442
213,0.2943776763761162,0.7118755966962308
214,0.5799289902534066,0.4432307386834588
215,0.6302079309323004,0.6498845193355512
216,0.764381056160551,0.4306271322449854
217,0.2829859079857949,0.46155513786331803
218,0.21919116211375866,1.4654988338827157
219,1.0,271.8281828459045
220,0.0,0.0
221,0.3624841110196646,0.3647393462381344
222,0.7530707617052638,0.21014072553261953
223,0.08554953713450075,0.5393008915362674
224,0.3580953112859463,0.37508305195554675
225,0.7027406967180919,0.5864624607470504
226,0.8593706179510098,0.3635825622431918
227,0.07636400219641648,0.6483185755068714
228,0.4977284756104067,1.3621878809880266
229,1.0,271.8281828459045
230,0.0,0.0
231,0.4441326710565279,0.4315243365362821
232,0.8866407423015591,0.5217069484784108
233,0.6270334229892199,0.7502905547282159
234,0.6465046570735484,0.694562016858793
235,0.800214740669865,0.6268625229307828
236,0.6517613965308724,0.43502439633881534
237,0.12177362643589029,0.6487564251365516
238,0.7062133962899044,1.3848926931077636
239,1.0,271.8281828459045
240,0.0,0.0
241,0.6258303007828416,0.44677533966061556
242,0.9171427485502259,0.6554690896196808
243,0.7128600755454461,0.4928668694702031
244,0.10115528030885557,0.6061277999159613
245,0.5375196542279758,0.3262291259001225
246,0.5958439792342445,0.503099300887885
247,0.520618521975919,0.525589745002743
248,0.5157974533189152,1.584315140877778
249,1.0,271.8281828459045
250,0.0,0.0
251,0.7556498027372166,0.22230614344436325
252,0.4682043561177214,0.6125820280741224
253,0.49726645049995444,0.4024361155762887
254,0.3692321649535314,0.34846626489474614
255,0.237790209231037,0.4070266504920895
256,0.48936214377350273,0.42013056355820294
257,0.6544104923134935,0.36290142286869764
258,0.2969026445115661,1.651211126046565
259,1.0,271.8281828459045
260,0.0,0.0
261,0.5441266573360495,0.27602176397535816
262,0.5756355971797111,0.6808184084873463
263,0.8452623567275692,0.347482277570328
264,0.15189324787962022,0.48777797934268885
265,0.16841773189930742,0.32304444231022983
266,0.5387366444836945,0.39515459555145344
267,0.6738310336317239,0.29520468863073307
268,0.11213467532544519,1.6609213967056804
269,1.0,271.8281828459045
270,0.0,0.0
271,0.6877791739939568,0.2977948441352923
272,0.6191817574995795,0.7256724515107237
273,0.791317926116417,0.5415623675534161
274,0.4965072675259282,0.43336803353073544
275,0.113542270886553,0.329564442727524
276,0.20716262567197485,0.4971546452135581
277,0.9327065939686878,0.27896284684509465
278,0.4112250105658881,1.7903591768741622
279,1.0,271.8281828459045
280,0.0,0.0
281,0.22386200327997496,0.28784843772724633
282,0.5992889446834876,0.5127984559401009
283,0.8294871056891528,0.4262497315722932
284,0.2857748083797742,0.6841227689907784
285,0.5768825622339028,0.21780084354985718
286,0.19436788646279524,0.6294237182022633
287,0.7339044485987485,0.35156235965942784
288,0.5692187754037341,1.6909581041891926
289,1.0,271.8281828459045
290,0.0,0.0
291,0.6027405875032759,0.00865949548953622
292,0.04091106020806734,0.5719308922546193
293,0.5688733940948891,0.2277971408719568
294,0.4472475114545217,0.6604959298941224
295,0.7902425956348547,0.5071940347233465
296,0.6116815657350262,0.5704403047081716
297,0.4025775882096132,0.7079750577167566
298,0.8647304922461605,1.5252946739946251
299,1.0,271.8281828459045
300,0.0,0.0
301,0.42465884648166796,0.3668780412261978
302,0.7573481516813905,0.4590953913578483
303,0.5212841333229549,0.48402221725327776
304,0.2432605727438404,0.5453653381710925
305,0.6075706729607291,0.5644778858159858
306,0.9302362066309863,0.4710591594484501
307,0.3864872203642956,0.7170085504060801
308,0.5642428367288477,1.5172494900719662
309,1.0,271.8281828459045
310,0.0,0.0
311,0.8631565895944651,0.1550794117319121
312,0.3337508926928191,0.4278522662440707
313,0.020300139982602494,0.26363715942811916
314,0.22608771608209477,0.2679327153228153
315,0.5536894206045272,0.5797298570838855
316,0.9779130058285312,0.42388302447193227
317,0.34601620276746203,0.551442810591164
318,0.18543455790147023,1.4970139812735495
319,1.0,271.8281828459045
320,0.0,0.0
321,0.4640570640054842,0.30879561662645755
322,0.64118330248191,0.6149765068139526
323,0.7936481467113471,0.6202025933428823
324,0.63178617412253,0.5180797944830414
325,0.2806355721962348,0.6181208374478732
326,0.6489965085160712,0.2532669873850131
327,0.27783797700191604,0.421552217210849
328,0.25456986845330043,1.4629248683907763
329,1.0,271.8281828459045
330,0.0,0.0
331,0.02291788986487142,0.17566506732868728
332,0.37492220388636943,0.1457165879583271
333,0.29626748314070905,0.34760500916752113
334,0.35285210436734815,0.48547973906481834
335,0.7128161249304267,0.39147516113770664
336,0.4746392256509202,0.3980357905475547
337,0.13519503059280735,0.24570573904186474
338,0.0772341949804829,1.3916033951862221
339,1.0,271.8281828459045
340,0.0,0.0
341,0.46494877040766225,0.0766419103800254
342,0.1768758899890457,0.5683589022418315
343,0.6995212311649268,0.1572953318408048
344,0.17027906361123935,0.7124606935400232
345,0.7635242858566184,0.16225601255922392
346,0.19877396925006352,0.5552670840339539
347,0.39894945663941406,0.32924920770389365
348,0.5201863887053972,1.5234806082095256
349,1.0,271.8281828459045
350,0.0,0.0
351,0.05494950172091462,0.1724908759432997
352,0.36857382111559434,0.27019241901943153
353,0.5131875334068746,0.3901359837706723
354,0.44426243634442564,0.4901598303330491
355,0.5052562572007228,0.26472504684650977
356,0.12972866509144898,0.5998318550672892
357,0.7463470273619802,0.043853220770696096
358,0.01843971899761676,1.6971793935708086
359,1.0,271.8281828459045
360,0.0,0.0
361,0.9179693407097163,0.26510706699682596
362,0.5538062032226467,0.8494425661338534
363,0.8086679886469168,0.4364005473988626
364,0.35155918149375387,0.5853535891534185
365,0.4001633196014194,0.4887387104749312
366,0.6704592471989638,0.49816305424814983
367,0.648102363323005,0.8024853632890353
368,0.9949734219267804,1.648057061551321
369,1.0,271.8281828459045
370,0.0,0.0
371,0.6452528761952641,0.13824457045608982
372,0.3000812101411745,0.5359765689572841
373,0.45445245880823015,0.38012564885735123
374,0.4927343774922034,0.4691625395421701
375,0.521996750217609,0.484186496661745
376,0.5201796235741416,0.3071953410059783
377,0.1443335062224722,0.25757186260187176
378,0.05542604417727548,1.3961726330010547
379,1.0,271.8281828459045
380,0.0,0.0
381,0.9103604827262775,0.0631761114674327
382,0.1499442921638603,0.4841979124632983
383,0.08578753928924543,0.26509517737929267
384,0.4128103525134005,0.041905116700208786
385,0.03614682405267122,0.43411611289881635
386,0.4999628810270873,0.2696562680824118
387,0.555105286540277,0.569676815987869
388,0.6998526934963243,1.601558523159957
389,1.0,271.8281828459045
390,0.0,0.0
391,0.19486539377248713,0.2803605091206838
392,0.5843130874703625,0.573349368159077
393,0.9795855396345932,0.4635301806450824
394,0.37531156373847774,0.7428700865255621
395,0.5442787633580302,0.2560860181410012
396,0.1814014802863797,0.6399001745286403
397,0.7874611601273753,0.2893189241064049
398,0.4576983104741037,1.7177364599535059
399,1.0,271.8281828459045
400,0.0,0.0
401,0.949108948687709,0.13375653418336378
402,0.29110513759572243,0.5851445714327874
403,0.24893239126679212,0.5546859772196696
404,0.8508311067622922,0.36081904063495096
405,0.510829819944609,0.5977665794357789
406,0.3892430598521206,0.4093976836877023
407,0.3599051218589202,0.293560665364172
408,0.2583402134238971,1.5039584408192785
409,1.0,271.8281828459045
410,0.0,0.0
411,0.8551981478938641,0.1488967817418083
412,0.32138563271261145,0.8484929463493313
413,0.8695399418937246,0.5323310670079924
414,0.7758407912220486,0.6662763311086599
415,0.501136850265094,0.7603339944871297
416,0.7893682054950656,0.42729683602793783
417,0.40539639621890644,0.7967273228470991
418,0.864548382746806,1.5267040779992715
419,1.0,271.8281828459045
420,0.0,0.0
421,0.48456087226262146,0.42773573703436374
422,0.8790635432977224,0.3860347416326457
423,0.31526080809159596,0.6409671045488176
424,0.43543495571858837,0.38451368152845583
425,0.49189068490681487,0.30750605681057286
426,0.22411816564541243,0.31740586764715567
427,0.19486062481562116,0.17192223833974818
428,0.1801882535817575,1.4214361922976289
429,1.0,271.8281828459045
430,0.0,0.0
431,0.3818229288707681,0.3938638279645575
432,0.8113197251581099,0.2674249357168272
433,0.18077913965181258,0.6901300407112535
434,0.6015046461830725,0.5645290908579685
435,0.9864031720056234,0.4590539025224601
436,0.3611441666047026,0.5264630483682075
437,0.11846249915891605,0.5277033051177625
438,0.754724386178496,1.3832371294692762
439,1.0,271.8281828459045
440,0.0,0.0
441,0.07925733682117653,0.21555236708862707
442,0.4546968034062491,0.22826206685579473
443,0.40501899397933916,0.5168687975665717
444,0.6116050816455698,0.4009890405993538
445,0.4350832171608675,0.631000463173849
446,0.694936852444983,0.4758114386212449
447,0.568479234509747,0.7487764654837004
448,0.8630780210700914,1.6082454971446918
449,1.0,271.8281828459045
450,0.0,0.0
451,0.96557658309601,0.3585761206995111
452,0.740744310628017,0.8187722763499656
453,0.6997201666928472,0.5630888977678563
454,0.4179977748263709,0.35484141786796725
455,0.04808679898458634,0.4003962387421244
456,0.4273357104007329,0.17430866484991622
457,0.35247010514337074,0.506995878532413
458,0.6471179892117667,1.5002409324615038
459,1.0,271.8281828459045
460,0.0,0.0
461,0.3469752548732211,0.48393705408919147
462,0.9914661774073779,0.42786318787882766
463,0.5365033179733604,0.4903883149467335
464,0.021874742404764613,0.518769053398969
465,0.5391589187660766,0.12611975817914853
466,0.27490578169638746,0.40774642308826986
467,0.32827350183858783,0.4739537667550255
468,0.733463694361337,1.4881426308091124
469,1.0,271.8281828459045
470,0.0,0.0
471,0.38936076640187134,0.4077447892036352
472,0.8390816476362652,0.3304071532723408
473,0.2992057372317365,0.42641761287603247
474,0.04631786803447491,0.5710567973217505
475,0.8810319873532637,0.44976182156312583
476,0.8977467828346317,0.5680668397708302
477,0.3070412666165212,0.6350364755799254
478,0.4327881108728925,1.477526513198079
479,1.0,271.8281828459045
480,0.0,0.0
481,0.41583779990600944,0.22339182014273032
482,0.4703757095144555,0.6617070230869078
483,0.9353284433567325,0.4633827513450596
484,0.48895408309433896,0.8677762484802752
485,0.8383481835453173,0.4540375314555678
486,0.4636619875596517,0.530730208592893
487,0.27505180806859353,0.5106116195269118
488,0.6180231940418455,1.461531783924115
489,1.0,271.8281828459045
490,0.0,0.0
491,0.9162325056999258,0.2505024009521416
492,0.5245968711332781,0.6844314474441245
493,0.4803825862772495,0.5685958985384036
494,0.6451592158622046,0.5733455252699798
495,0.7044325942042093,0.5577989996525043
496,0.5149797911856592,0.3848531393544903
497,0.11721325893289591,0.36337197604333327
498,0.2722261034486809,1.3826125093562665
499,1.0,271.8281828459045
500,0.0,0.0
501,0.52322824065598,0.34257982006413207
502,0.7087517093572591,0.512399952530597
503,0.5293238614941402,0.47076818077501786
504,0.265348942111452,0.6461535711806417
505,0.8011074108086422,0.2981891161307434
506,0.37557029789288987,0.5204378063717097
507,0.2917077763629018,0.3473431549506118
508,0.3795779545560073,1.4698597680712693
509,1.0,271.8281828459045
510,0.0,0.0
511,0.4080852980377443,0.40512363610246865
512,0.8338393414339322,0.6682516841973709
513,0.9561702674459239,0.41517071158894064
514,0.02906637166262438,0.880389275055113
515,0.8427324126058009,0.4623773918526865
516,0.9402294197856037,0.8761747537851886
517,0.9615566693927011,0.8521260025949097
518,0.8244845279518893,1.8047842145861688
519,1.0,271.8281828459045
520,0.0,0.0
521,0.7784867278415359,0.336073291920712
522,0.6957386530704188,0.5419716031743216
523,0.3332086755960334,0.7975029397476723
524,0.9318315163436014,0.24268104164570367
525,0.19027753763687305,0.6066021446054205
526,0.3259137806100947,0.5120240673790348
527,0.8857101715493215,0.4082583023393397
528,0.5510647666162583,1.7668609656644794
529,1.0,271.8281828459045
530,0.0,0.0
531,0.7758795297298512,0.22560190777148312
532,0.4747958847719611,0.6286960981247528
533,0.5092648636085806,0.4816011711645385
534,0.5209707474757912,0.5031914917375065
535,0.5352422498079317,0.4120813820263793
536,0.34773302431982245,0.438036130907
537,0.3927695864341929,0.47888486105497946
538,0.67049864033781,1.5203906731069148
539,1.0,271.8281828459045
540,0.0,0.0
541,0.23097219135247493,0.4286618440965429
542,0.8809157574220806,0.31288191068379784
543,0.42254382710404714,0.8894577498365868
544,0.9305640321697686,0.20296921586329794
545,0.021518734564047848,0.5411582929348151
546,0.1962935614427166,0.42649684490856343
547,0.8834145296812036,0.5596191820794264
548,0.9834067452638099,1.7657131447304204
549,1.0,271.8281828459045
550,0.0,0.0
551,0.2902689947144981,0.28442884153476217
552,0.5924497522985191,0.1353735123454549
553,0.008230227065337936,0.6418383347577727
554,0.723791207135702,0.34966795666097383
555,0.7292298161981088,0.6041824458148755
556,0.529114692236904,0.8296564629028041
557,0.9820226840356241,0.3320395477557959
558,0.1954263458223614,1.8150172219076304
559,1.0,271.8281828459045
560,0.0,0.0
561,0.1405645016418553,0.09348606329547023
562,0.21056419581993535,0.46370995199302206
563,0.814607599433115,0.45606456828638137
564,0.7341292306715027,0.45603309838654765
565,0.13558272728147935,0.6148530253819334
566,0.540117827835219,0.0780144770460039
567,0.07238580123865312,0.30236117248128525
568,0.12506645967502494,1.360198780509145
569,1.0,271.8281828459045
570,0.0,0.0
571,0.50778178392777,0.014866635007457678
572,0.05332533924391025,0.48869992235811227
573,0.49737025787738076,0.4802470939991824
574,0.93973313867313,0.3472214830804143
575,0.23519683822494686,0.8817969635672133
576,0.8684017962041516,0.3994675983752043
577,0.6156779329535864,0.7098014212736408
578,0.6116629888908035,1.6318448463666115
579,1.0,271.8281828459045
580,0.0,0.0
581,0.8173881405772138,0.09243405268730061
582,0.20846017460359612,0.7751980727037258
583,0.7607602019191642,0.502588251540943
584,0.8292806183969652,0.40713171902982204
585,0.09162736608197897,0.48138709425775816
586,0.17803457786140608,0.34355939374983363
587,0.6474309958458129,0.16446591780898207
588,0.2113592003042316,1.6477213778127249
589,1.0,271.8281828459045
590,0.0,0.0
591,0.9579906351544182,0.38511706138785956
592,0.7938261920047139,0.6268660301796705
593,0.32349362229384904,0.46943558666495144
594,0.17760927124386428,0.35725050600028996
595,0.42913151964822993,0.5227884061254696
596,0.91250854874993,0.6394867575304025
597,0.9017815698406997,0.8662919976226624
598,0.8805373890430682,1.7748966648101683
599,1.0,271.8281828459045
600,0.0,0.0
601,0.07600509711229919,0.364647589335597
602,0.7528872479001889,0.02511313880787337
603,0.001973377592373815,0.5226052768124736
604,0.3248875956434337,0.43474850146826477
605,0.9056477552856548,0.4942454135646319
606,0.7081442392286853,0.9149410146854254
607,0.9761738485133207,0.3981233917852141
608,0.14856448688941648,1.8120928041464788
609,1.0,271.8281828459045
610,0.0,0.0
611,0.37005488511218054,0.008445659730439658
612,0.04048338868987422,0.42328931844358336
613,0.5042759488639124,0.3985249288212729
614,0.7891307588713469,0.7007136388189926
615,0.9352754587155716,0.5370284236602376
616,0.32946709619198344,0.6288242133954586
617,0.37431254250347,0.4296849252768322
618,0.5903646969093547,1.5111621511415536
619,1.0,271.8281828459045
620,0.0,0.0
621,0.37316116079865136,0.4479916936718999
622,0.9195754565727947,0.6607877273627087
623,0.9761664910156922,0.4760066469353745
624,0.06500212721662968,0.6079151410533573
625,0.27778792103252137,0.5032881522080642
626,0.986115184942354,0.39197166101519015
627,0.5580949754259835,0.7778161394719689
628,0.6299790365492574,1.6030533676028103
629,1.0,271.8281828459045
630,0.0,0.0
631,0.7318745295995399,0.07536574227456268
632,0.17432355377812025,0.7888965846600804
633,0.8736708368095472,0.13363822738369838
634,0.12551719090795188,0.8112832147261778
635,0.7870197225843076,0.13099381643890948
636,0.1810114497127221,0.5333631795034013
637,0.3316462108506196,0.5550094823396347
638,0.9894694575142209,1.4898289853151283
639,1.0,271.8281828459045
640,0.0,0.0
641,0.31335056136683104,0.3277879744266998
642,0.6791680180823946,0.32509371653587094
643,0.364589068793837,0.5539381252918546
644,0.46127252241999006,0.4082923465361713
645,0.49011975422000464,0.25001414509042763
646,0.08329677550372028,0.3969184708819685
647,0.3556567619720571,0.33083535174708184
648,0.6388358705381169,1.501834260875847
649,1.0,271.8281828459045
650,0.0,0.0
651,0.13678710464461108,0.2687873331451433
652,0.5611667355192814,0.12359466251097878
653,0.13815441746627277,0.7049717346433987
654,0.8813410236861914,0.16603738411043875
655,0.23204448069610384,0.45666530134512806
656,0.07653058674691982,0.3105051016325323
657,0.44090529699708547,0.08451537592141369
658,0.1529621076435811,1.5444585283883612
659,1.0,271.8281828459045
660,0.0,0.0
661,0.8810424084097942,0.09859762150012537
662,0.22078731222924564,0.6322586732431607
663,0.4112271351654535,0.42812017657691415
664,0.668017330843258,0.40751563672079727
665,0.4419282682176401,0.4255847905456192
666,0.2276932579908355,0.34916810162116646
667,0.30834750945281764,0.5537004682684704
668,0.940169621093779,1.4781796346162273
669,1.0,271.8281828459045
670,0.0,0.0
671,0.22122129674098068,0.12542820763368032
672,0.2744484844963555,0.5016247308357866
673,0.8097803620195188,0.5943855558921508
674,0.9468869172066213,0.5033701873242183
675,0.2350841425704171,0.894629840857798
676,0.8869137722518297,0.589750578228903
677,0.9963565883155134,0.6861874147355358
678,0.5459229997669157,1.822184174047575
679,1.0,271.8281828459045
680,0.0,0.0
681,0.5924424033009968,0.19872431286944955
682,0.421040694967894,0.7330842827263533
683,0.9014783592406358,0.6042843812670349
684,0.8200923574848512,0.43628746306289345
685,0.009220696826650165,0.44367884709536254
686,0.11180634444872894,0.1019145819526252
687,0.24654804150672494,0.03666969083792205
688,0.021994979774788703,1.4472799006431807
689,1.0,271.8281828459045
690,0.0,0.0
691,0.431343637492308,0.167060093142396
692,0.35771225551378694,0.3859437827855048
693,0.3682961251676278,0.35626254772101296
694,0.3873771298469144,0.1693095805372028
695,0.008447165848276872,0.4089826259841249
696,0.4751291298641903,0.13759182983485474
697,0.3186760682495573,0.5317472250616181
698,0.6488272628067195,1.483343914014597
699,1.0,271.8281828459045
700,0.0,0.0
701,0.1258929647341781,0.4452919332519595
702,0.9141759357329139,0.39869926487816415
703,0.6992577621110764,0.9321194818667413
704,0.9826273179192444,0.641564875910491
705,0.6219961196514046,0.7681725383554613
706,0.5982587665345334,0.28554556438622036
707,0.0010345835491608613,0.27355920233868575
708,0.0093215806905117,1.3245231716643988
709,1.0,271.8281828459045
710,0.0,0.0
711,0.4597503338892932,0.18642949905738224
712,0.39645106734375934,0.6449130064654044
713,0.8578278761304418,0.30598208760057954
714,0.24807739777607518,0.46311894128711634
715,0.10653413638528997,0.39926096092526636
716,0.5949855318173126,0.10141529306403108
717,0.14823602417089687,0.7252966683903925
718,0.916069747511146,1.3981238919752668
719,1.0,271.8281828459045
720,0.0,0.0
721,0.8736474577391335,0.18673421009438637
722,0.3970604894177676,0.4735999214197168
723,0.10130458218922622,0.5587828050291993
724,0.7530694105593063,0.3539891312133715
725,0.6447978101790158,0.4287402864913386
726,0.14895217016622597,0.5197131017857559
727,0.4465679678206207,0.2947461346290885
728,0.5010020416396246,1.547289863800129
729,1.0,271.8281828459045
730,0.0,0.0
731,0.3937423064070926,0.2617327799282063
732,0.5470576290854074,0.3138644262671142
733,0.26173874321606194,0.6232319265618664
734,0.7319705139570007,0.23706018624960856
735,0.25050575922465423,0.4806168751020181
736,0.27380424398989067,0.1041889597910774
737,0.009811734785625248,0.33444892575643353
738,0.45555555007064996,1.328911747282631
739,1.0,271.8281828459045
740,0.0,0.0
741,0.6934886505608853,0.3326586710486062
742,0.6889094113262072,0.37610427413372877
743,0.08647209479549844,0.6178092653594297
744,0.5792734093113276,0.19581035397650873
745,0.3432727430990181,0.7398250927597064
746,0.9449177839509404,0.1541396115168059
747,0.016946054362718455,0.5515471741681579
748,0.21863850693304898,1.3324789070711776
749,1.0,271.8281828459045
750,0.0,0.0
751,0.3426247661389835,0.01606535447137787
752,0.05572277817175064,0.1702067263963056
753,0.025540883742554032,0.43353881159049173
754,0.8439191349279082,0.3800734973714331
755,0.7727302409418113,0.7910304242829537
756,0.7826827213808543,0.6297784594660523
757,0.5387662524184179,0.7103076881812883
758,0.6983945975293959,1.5933890060990274
759,1.0,271.8281828459045
760,0.0,0.0
761,0.7586099381159097,0.15100473066215006
762,0.325601530553295,0.4199124404166605
763,0.10896713980633743,0.21993129719189614
764,0.14682535374917272,0.34915255097794157
765,0.6274620920910449,0.27117012612689173
